2.545184802275636260e-01,-1.469463130731182565e-01,2.004508497187473814e+00
2.137697497114546819e-01,-2.016813571241367897e-01,2.004508497187473814e+00
1.614966366561639000e-01,-2.455437070093195173e-01,2.004508497187473814e+00
1.005171981168930390e-01,-2.761687320930101830e-01,2.004508497187473814e+00
3.411885140923345827e-02,-2.919054293459548144e-01,2.004508497187473814e+00
-3.411885140923341664e-02,-2.919054293459548144e-01,2.004508497187473814e+00
-1.005171981168929973e-01,-2.761687320930102385e-01,2.004508497187473814e+00
-1.614966366561639000e-01,-2.455437070093195173e-01,2.004508497187473814e+00
-2.137697497114546819e-01,-2.016813571241367897e-01,2.004508497187473814e+00
-2.545184802275636260e-01,-1.469463130731182565e-01,2.004508497187473814e+00
-3.129793568997175646e-01,-1.806987159568478607e-01,1.945531324493432468e+00
-2.628709661062128555e-01,-2.480059655980087208e-01,1.945531324493432468e+00
-1.985911334883086465e-01,-3.019431494398293614e-01,1.945531324493432468e+00
-1.236052014606508348e-01,-3.396024999402776912e-01,1.945531324493432468e+00
-4.195568102823540174e-02,-3.589537917661148603e-01,1.945531324493432468e+00
4.195568102823545031e-02,-3.589537917661148603e-01,1.945531324493432468e+00
1.236052014606508764e-01,-3.396024999402776356e-01,1.945531324493432468e+00
1.985911334883086465e-01,-3.019431494398293614e-01,1.945531324493432468e+00
2.628709661062128555e-01,-2.480059655980087208e-01,1.945531324493432468e+00
3.129793568997175646e-01,-1.806987159568478607e-01,1.945531324493432468e+00
3.613808195208419449e-01,-2.086433134303256332e-01,1.875448490726051354e+00
3.035232933593658977e-01,-2.863594582775724207e-01,1.875448490726051354e+00
2.293027478888102488e-01,-3.486378906076921802e-01,1.875448490726051354e+00
1.427204319267648402e-01,-3.921211640135968679e-01,1.875448490726051354e+00
4.844402053774061329e-02,-4.144650839707482715e-01,1.875448490726051354e+00
-4.844402053774056471e-02,-4.144650839707482715e-01,1.875448490726051354e+00
-1.427204319267648125e-01,-3.921211640135968679e-01,1.875448490726051354e+00
-2.293027478888102488e-01,-3.486378906076921802e-01,1.875448490726051354e+00
-3.035232933593658977e-01,-2.863594582775724207e-01,1.875448490726051354e+00
-3.613808195208419449e-01,-2.086433134303256332e-01,1.875448490726051354e+00
-3.981672052574377618e-01,-2.298819431378626155e-01,1.796512515826961920e+00
-3.344201322241513452e-01,-3.155091223507479059e-01,1.796512515826961920e+00
-2.526443833012360640e-01,-3.841271231112118878e-01,1.796512515826961920e+00
-1.572485102799900114e-01,-4.320367312371506396e-01,1.796512515826961920e+00
-5.337532936728987126e-02,-4.566551273535548461e-01,1.796512515826961920e+00
5.337532936728992677e-02,-4.566551273535548461e-01,1.796512515826961920e+00
1.572485102799900669e-01,-4.320367312371505841e-01,1.796512515826961920e+00
2.526443833012360640e-01,-3.841271231112118878e-01,1.796512515826961920e+00
3.344201322241513452e-01,-3.155091223507479059e-01,1.796512515826961920e+00
3.981672052574377618e-01,-2.298819431378626155e-01,1.796512515826961920e+00
4.221561694039918100e-01,-2.437319780454558771e-01,1.711260466978157258e+00
3.545684328774512672e-01,-3.345180636297997445e-01,1.711260466978157258e+00
2.678658203578692110e-01,-4.072701938170876224e-01,1.711260466978157258e+00
1.667224921283111949e-01,-4.580662824377358389e-01,1.711260466978157258e+00
5.659111119360726166e-02,-4.841678992061278497e-01,1.711260466978157258e+00
-5.659111119360719921e-02,-4.841678992061278497e-01,1.711260466978157258e+00
-1.667224921283111394e-01,-4.580662824377358944e-01,1.711260466978157258e+00
-2.678658203578692110e-01,-4.072701938170876224e-01,1.711260466978157258e+00
-3.545684328774512672e-01,-3.345180636297997445e-01,1.711260466978157258e+00
-4.221561694039918100e-01,-2.437319780454558771e-01,1.711260466978157258e+00
